id,created_at,text
506862824711548928,2014-09-02 17:54:49,Real proud of my uncle AT for winning a Emmy. The man has some serious skills behind the camera and making films 🎬🎥
506589875488186369,2014-09-01 23:50:12,@Jigga2cal ur a hater support ur country #unfollow
506499403193282562,2014-09-01 17:50:42,Real recognize real thats familiar
506369332059074560,2014-09-01 09:13:51,RT @ChrisPalmerNBA: Orcas weigh 16K pounds (that's 4 Escalades). Can leap 25 ft out of water. World's best athletes. #freetheorcas http://t…
506271232011272192,2014-09-01 02:44:02,"""Wake up, wake up, wake up it's the 1st of the monnnnnth
To get up, get up, get up so cash your checks and get uuuuuuup""
#BTNH4Life"
505854612885475328,2014-08-30 23:08:32,I can watch this video all day. Chick Hearn is a legend #thebesttoeverdoit https://t.co/nAajNpnWSp
505513044328607744,2014-08-30 00:31:16,Follow my once in a lifetime journey in Spain on instagram: @klaythompson
505417982793641984,2014-08-29 18:13:31,@neilstover that's what real fans do Neil's
505417192179908609,2014-08-29 18:10:23,Happy birthday to the GOAT Michael Jackson. The greatest performer to ever live! #bumpinMJallday
505376638071095296,2014-08-29 15:29:14,RT @usabasketball: A look at @KlayThompson's sweet jumper on the #PhantomCam! #USABMNT #spain2014 https://t.co/Yf5z9a5nfF
505028208455340033,2014-08-28 16:24:42,RT @deonebucannon20: Go Cougs!!! Show the nation what y'all about tonight!!! #BeatRutgers http://t.co/2iB5U9lZMN
